Date,Adj Close (BNB),Volume (BNB),Adj Close (BTC),Volume (BTC),Adj Close (USDT),Volume (USDT),Adj Close (ETH),Volume (ETH)
24/06/2019,37.43364,329001838,11011.10254,19271652365,0.997842,18976266767,310.424683,8205712062
25/06/2019,36.008289,293163090,11790.91699,24879684533,0.999333,23472410545,318.126312,9641764965
26/06/2019,35.698311,444226052,13016.23145,45105733173,0.991819,41336848793,336.753174,16437084081
27/06/2019,33.823589,375392572,11182.80664,39977475223,0.985739,38157617576,294.267639,14038092503
28/06/2019,34.54974,337534352,12407.33203,35087757766,1.000664,32485233996,311.226105,11514656820
29/06/2019,35.360107,369705514,11959.37109,29923961128,0.998604,28377740799,320.058899,10929374565
30/06/2019,32.442482,286632252,10817.15527,27256473494,0.992487,27348295158,290.695984,10303111000
01/07/2019,32.922298,290190904,10583.13477,29378589324,0.996052,28817659770,293.641113,10292223948
02/07/2019,32.009235,348029977,10801.67773,31015895223,1.00288,29747160959,291.596436,10618413952
03/07/2019,32.6675,248895676,11961.26953,30796494294,1.005015,27680469385,303.099976,9926711979
04/07/2019,32.893326,348186707,11215.4375,25920294033,0.999929,24764753311,284.523224,8403513106
05/07/2019,32.713165,232575484,10978.45996,23838480210,1.001669,22749205293,287.997528,8723493015
06/07/2019,32.530941,187247411,11208.55078,21092024306,0.99741,20814642709,287.547119,7674615025
07/07/2019,33.241062,198859381,11450.84668,19369044277,1.00245,19840392097,305.700562,8119724981
08/07/2019,33.469681,257698795,12285.95801,23482551458,1.004626,22820954670,313.251404,9078905628
09/07/2019,32.707649,210904382,12573.8125,28167921523,1.00222,26933807933,308.881012,10055159803
10/07/2019,31.477377,270511687,12156.5127,33627574244,0.999782,33907842504,290.002319,11679985167
11/07/2019,29.641972,251161946,11358.66211,28595327690,0.996514,30184888505,268.704041,10216287022
12/07/2019,31.69433,417842730,11815.98633,23534692797,1.006676,23688826133,276.276703,8148936015
13/07/2019,31.506933,273938894,11392.37891,21042616384,0.998694,21428894196,269.458801,6716829429
14/07/2019,28.924282,299523499,10256.05859,22486000001,0.999995,23891996870,227.578064,8578339386
15/07/2019,28.393448,384045964,10895.08984,25384047207,1.008286,27881783429,229.776001,9723674244
16/07/2019,25.525009,439515318,9477.641602,24151199070,0.995924,26416562733,199.188675,9036620494
17/07/2019,27.219601,572389805,9693.802734,24569921549,1.006266,27923279924,211.48497,9387747640
18/07/2019,28.922812,711895799,10666.48242,25187024648,1.008852,26607023339,226.566162,9327816059
19/07/2019,29.078394,483963124,10530.73242,20727426310,1.002974,21977173846,221.33342,7606433131
20/07/2019,30.872244,367891866,10767.13965,20206615155,1.005038,21153364428,229.119217,7976245988
21/07/2019,30.519543,285097790,10599.10547,17130580467,1.000783,18408364222,225.630768,6685082868
22/07/2019,30.634586,416965642,10343.10645,16334414913,1.000396,17683364720,217.560013,6338843919
23/07/2019,29.585196,324109274,9900.767578,17851916995,0.997631,19014521713,212.728516,6976091534
24/07/2019,29.163717,265315497,9811.925781,17398734322,1.003048,19783566756,217.046371,7168982843
25/07/2019,29.002432,248126220,9911.841797,15821952090,1.003127,17296727538,219.617996,6731281160
26/07/2019,28.979189,231263489,9870.303711,14495714483,1.003877,15599639005,219.629608,5729852178
27/07/2019,27.885626,191655093,9477.677734,16817809536,0.998904,18615240948,207.40831,6257703908
28/07/2019,27.835171,163990878,9552.860352,13738687093,1.002236,14944677257,211.186554,5504887934
29/07/2019,27.203272,146207597,9519.145508,13791445323,1.000521,15509464207,211.268051,5485190664
30/07/2019,26.942305,148410035,9607.423828,13829811132,1.003176,15142268405,210.522598,5489918859
31/07/2019,27.644558,202950576,10085.62793,16631520648,1.00375,17287662489,218.654144,6003828340
01/08/2019,28.773273,287326494,10399.66895,17165337858,1.006068,17335442457,217.808441,5965442642
02/08/2019,28.038483,197026849,10518.17481,17489094082,1.001748,17771010851,217.871567,6159440229
03/08/2019,27.88986,153702445,10821.72656,15352685061,1.004277,15536536966,222.490341,5697798687
04/08/2019,27.556162,136844756,10970.18457,16530894787,1.005068,16547093138,222.669724,5238542572
05/08/2019,28.011879,183750146,11805.65332,23875988832,1.009972,23323661452,234.215027,7765060287
06/08/2019,27.638088,192614971,11478.16895,23635107660,0.998211,23116470540,226.020645,7647742672
07/08/2019,29.354368,314659493,11941.96875,22194988641,1.001961,21336570151,226.391006,7020342210
08/08/2019,30.832846,404379079,11966.40723,19481591730,0.997454,19546253744,220.941864,6713525644
09/08/2019,29.961473,222912268,11862.93652,18339989960,0.998742,19138167443,210.488907,6964818795
10/08/2019,29.681858,248736115,11354.02441,18125355447,0.999664,18865220050,206.733536,6584748527
11/08/2019,30.057255,263951565,11523.5791,15774371518,0.99765,16176202793,216.092865,6440605605
12/08/2019,30.166882,278357603,11382.61621,13647198229,0.998427,14362593627,211.288071,5674315559
13/08/2019,29.466278,241841209,10895.83008,16681503537,0.996607,16990669408,208.709045,5946313205
14/08/2019,27.105581,227534067,10051.7041,19990838300,0.993267,20899800562,186.607742,7444456154
15/08/2019,28.043447,248072109,10311.5459,22899115082,1.002768,24671808089,188.50206,8197244441
16/08/2019,27.644571,203654965,10374.33887,20228207096,1.002429,20270456793,185.440079,7133915837
17/08/2019,27.480522,196083314,10231.74414,13778035685,1.000918,14226877438,185.687683,5512696513
18/08/2019,27.932446,229491438,10345.81055,12999813869,1.003422,14364172776,194.49353,5969012024
19/08/2019,28.809004,259250527,10916.05371,16038264603,1.004276,16811861913,203.091934,6145148692
20/08/2019,28.16749,209875661,10763.23242,15053082175,1.000555,16172223852,196.565414,6408417610
21/08/2019,26.993715,198468093,10138.04981,19473084768,0.994472,21391478351,186.891632,7775772700
22/08/2019,27.089191,193368566,10131.05566,17097508856,1.00298,19233722241,191.332916,7569043874
23/08/2019,27.17053,195437616,10407.96484,15627023886,1.003907,17469694439,194.706207,6658162377
24/08/2019,26.495663,164452279,10159.96094,15451030650,1.002637,16855228119,191.289566,6249737982
25/08/2019,26.131847,165296408,10138.51758,14153856610,0.999559,15701077262,186.842392,5826017143
26/08/2019,26.10833,277691463,10370.82031,18438654080,1.001347,20439272588,188.929382,7207986636
27/08/2019,25.688978,196715449,10185.5,14762609503,0.999137,15741344309,187.516663,6042327402
28/08/2019,23.702868,206092745,9754.422852,17603790323,0.996918,20067236222,173.889969,6696604087
29/08/2019,21.889606,200824073,9510.200195,17045878501,1.002594,19588460309,169.516739,7129569083
30/08/2019,22.218857,196253457,9598.173828,13595263986,1.00209,15743697557,168.834869,5776520220
31/08/2019,21.265915,167589166,9630.664063,11454806419,1.003744,13595017430,172.469788,5830212249
01/09/2019,21.56867,173772205,9757.970703,11445355859,1.004573,13692453817,171.629425,5554799576
02/09/2019,22.767134,237417710,10346.76074,17248102294,1.003085,19393673770,178.347351,6503447137
03/09/2019,22.51454,181166381,10623.54004,19384917989,1.002552,20961149310,179.499329,6962728938
04/09/2019,21.796309,148909991,10594.49316,16742664769,1.002481,17773100138,175.992889,5938120494
05/09/2019,22.761099,259054353,10575.5332,14551239508,1.001045,16117656384,174.217133,5589476516
06/09/2019,22.153149,240129733,10353.30273,19536574783,1.0034,21625818728,169.956177,6797611878
07/09/2019,22.548977,203280778,10517.25488,15307366476,1.005914,17519761214,178.262619,6791531342
08/09/2019,22.561689,175027324,10441.27637,13670567493,1.005253,16261435450,181.35553,6472677266
09/09/2019,22.28739,155543678,10334.97461,17595943368,1.002489,20257637729,181.14946,7232938985
10/09/2019,21.911144,139754246,10115.97559,14906809639,0.999806,17017654802,179.78717,6291476772
11/09/2019,20.899321,147044919,10178.37207,15428063426,1.002407,18377750474,178.725494,7157139035
12/09/2019,20.922277,202313591,10410.12695,15323563925,1.002317,16402248661,181.016098,5838605477
13/09/2019,20.887466,171327680,10360.54688,14109864675,1.001374,15996355710,181.109726,5955041237
14/09/2019,21.071585,163028906,10358.04883,13468713124,1.002235,16159387143,188.105515,6500686511
15/09/2019,20.59894,151856190,10347.71289,12043433567,1.003904,14415596813,189.789124,6222874780
16/09/2019,20.398512,143466438,10276.79395,15160167779,1.001626,17893377310,197.113174,8242029488
17/09/2019,21.005367,209209108,10241.27246,15304603363,1.004886,19476441246,208.608749,10232590812
18/09/2019,22.255444,369440814,10198.24805,16169268880,1.004889,20444983557,211.393036,9194634557
19/09/2019,21.614601,249524458,10266.41504,19937691247,1.002989,24952094604,221.280853,10620070913
20/09/2019,21.371471,198988737,10181.6416,14734189639,1.000951,18113214694,218.050049,8027974273
21/09/2019,21.08218,175114438,10019.7168,13425266806,1.002354,16319022643,215.516205,7743309778
22/09/2019,20.525558,153747684,10070.39258,13199651698,1.002634,16627445896,211.54538,7812854576
23/09/2019,19.485477,146934616,9729.324219,15144925408,1.002548,18747409475,201.92131,7494673136
24/09/2019,16.06769,229488109,8620.566406,25002886689,1.007158,30921334257,168.110733,11757739233
25/09/2019,16.258373,179697117,8486.993164,21744728353,1.006749,26997260690,170.8927,9766632018
26/09/2019,15.459808,157594803,8118.967773,19258205289,1.004431,22801049085,166.727127,7848286154
27/09/2019,15.790263,139548410,8251.845703,16408941156,1.010344,19746430476,174.710999,7909313625
28/09/2019,15.851419,123900187,8245.915039,14141152736,1.004628,16912669853,174.572891,6895423445
29/09/2019,15.3051,109712932,8104.185547,13034629109,1.005677,15804140912,170.503479,6497088199
30/09/2019,15.862675,124329060,8293.868164,17115474183,1.004109,21100592344,179.872208,7552915148
01/10/2019,15.903211,125165661,8343.276367,15305343413,1.006396,19030134292,177.340424,7676276225
02/10/2019,15.950048,106103588,8393.041992,13125712443,1.004245,15811830977,180.71051,6335595250
03/10/2019,15.72676,117720712,8259.992188,13668823409,1.004948,16169258787,175.199341,6381403725
04/10/2019,15.755114,121510968,8205.939453,13139456229,1.008841,15728274369,176.985001,6248928449
05/10/2019,15.72358,123665932,8151.500488,12200497197,1.001932,14434599810,176.351517,5837211771
06/10/2019,15.34898,116659103,7988.155762,13160830305,1.012087,15827357439,173.059143,5852890674
07/10/2019,16.134346,147393768,8245.623047,18009742607,1.008524,21724647654,181.18634,7844316834
08/10/2019,16.108192,135346905,8228.783203,15592264032,1.00612,18815341020,182.021561,7466282780
09/10/2019,17.80658,295619363,8595.740234,19384942333,1.005719,23029987899,193.293259,9088122101
10/10/2019,17.571154,236960467,8586.473633,17618660671,1.003237,20928242912,191.659668,8375913276
11/10/2019,16.709532,194750430,8321.756836,19604381101,1.012352,23204107707,182.569687,9128522970
12/10/2019,17.277906,228500831,8336.555664,14532641605,1.004475,17304431390,180.826645,7494328840
13/10/2019,18.308025,275090600,8321.005859,13808286059,1.004942,16192755686,182.07515,6733182273
14/10/2019,18.459478,246674814,8374.686523,15151387859,1.004195,17801736393,186.960907,7276520699
15/10/2019,18.544653,325479444,8205.369141,15220412632,1.00405,19049522501,181.406067,7731456579
16/10/2019,17.84005,229668087,8047.526855,16071646996,1.006127,19824055272,176.013504,7691244590
17/10/2019,18.570269,250474298,8103.911133,14313052244,1.004207,17434260359,178.028351,6737237423
18/10/2019,18.254192,208244557,7973.20752,15651592610,1.002739,19250435708,173.621338,7566257807
19/10/2019,18.288546,211728668,7988.560547,13797825640,1.006851,17298548068,172.913025,6551453871
20/10/2019,18.437923,225458859,8222.078125,15504249442,1.002886,19329244106,175.534378,6801091120
21/10/2019,18.30555,188130463,8243.720703,15868748866,1.004178,19359959756,174.92099,6815820627
22/10/2019,18.195602,234929207,8078.203125,16803377857,1.00449,20074662023,172.300858,6990951966
23/10/2019,16.711174,201092098,7514.671875,21942878958,1.002449,28104432431,162.402786,9624925919
24/10/2019,16.891573,200253301,7493.48877,16268708849,1.007428,22266038845,162.168549,7300917537
25/10/2019,18.616058,344418868,8660.700195,28705065488,1.002172,37383241390,181.523209,10358594018
26/10/2019,18.889704,292124012,9244.972656,44496255609,1.001595,53509128965,179.83548,13831784986
27/10/2019,19.345646,292948855,9551.714844,32593129501,1.004242,40519447549,184.242218,10815941952
28/10/2019,19.75832,337867337,9256.148438,30948255332,1.002855,38665694771,182.662811,10406734124
29/10/2019,20.477106,317609149,9427.6875,28426779937,1.002135,35047512730,190.342575,10622761958
30/10/2019,20.08695,250293832,9205.726563,27706531577,1.005853,32807890269,184.692169,10484902804
31/10/2019,20.000233,250225840,9199.584961,26583653947,1.006419,30727310848,183.966919,9607939606
01/11/2019,20.021502,198377285,9261.104492,24324691031,1.004101,27864589885,183.969894,9145611130
02/11/2019,20.266994,273890078,9324.717773,21242676385,1.004758,23973071925,183.92572,8087991830
03/11/2019,20.206045,257571666,9235.354492,21132220847,1.004447,24597499287,182.425018,8760247744
04/11/2019,20.737982,296502530,9412.612305,26170255634,1.004343,30710349697,186.355194,10551917945
05/11/2019,20.724674,263685442,9342.527344,26198609048,1.004743,30721581637,189.304169,10024177342
06/11/2019,20.817923,241489968,9360.879883,23133895765,1.003033,28578448466,191.593842,10156458684
07/11/2019,20.646936,222003636,9267.561523,22700383839,1.005732,27694410589,187.976547,9081247799
08/11/2019,19.690773,184596047,8804.880859,24333037836,1.002498,28749114086,184.211472,9176780911
09/11/2019,19.735447,176812608,8813.582031,17578630606,1.000189,20459420156,185.028717,7277418704
10/11/2019,20.481758,239714468,9055.526367,20587919881,1.002694,24552202767,189.47728,8752784211
11/11/2019,20.133141,209454454,8757.788086,20265510765,1.002438,23739145075,185.489639,7877424106
12/11/2019,20.857447,227650068,8815.662109,20309769107,1.001398,23449537112,186.843414,7792186666
13/11/2019,21.250431,252296146,8808.262695,17545755405,1.003175,20071939197,188.258743,7343173596
14/11/2019,21.2647,237992230,8708.094727,19084739975,1.005582,21911169228,185.999634,7872664470
15/11/2019,20.316225,225530775,8491.992188,21796856471,1.001369,25291395573,180.521179,8815678477
16/11/2019,20.282654,211016746,8550.760742,16495389808,1.006746,18225904912,183.348358,6789888120
17/11/2019,20.260794,224982344,8577.975586,18668638897,1.008471,20418489157,185.119232,7364325471
18/11/2019,19.31687,224380017,8309.286133,21579470673,1.012008,24102161964,180.559601,7787662111
19/11/2019,18.703299,206923366,8206.145508,21083613816,1.008968,23104090327,177.455551,7536699743
20/11/2019,18.172274,210091849,8027.268066,20764300437,1.00544,22255938426,175.698349,7205785149
21/11/2019,16.840218,228429806,7642.75,22514243371,1.000411,26004738831,161.462723,8546371325
22/11/2019,15.581703,341456274,7296.577637,34242315785,1.003045,39068899485,150.268173,12020749863
23/11/2019,16.4195,255961052,7397.796875,21008924418,1.01313,24605070720,153.417786,8289198330
24/11/2019,15.278765,232363837,7047.916992,30433517289,1.017519,25990545761,142.834702,7782769098
25/11/2019,15.267364,242510343,7146.133789,42685231262,1.003114,33648447519,146.476532,10962753356
26/11/2019,15.527255,205893351,7218.371094,21129505542,1.009773,23545460689,148.965073,7648516297
27/11/2019,16.098288,255021618,7531.663574,23991412764,1.005027,27416693309,153.010559,8778095308
28/11/2019,15.683207,194516396,7463.105957,19050116751,1.00408,21502793846,151.717575,7346531960
29/11/2019,16.273304,250074235,7761.243652,19709695456,1.004521,22304763156,155.304153,7503898278
30/11/2019,15.715951,213428131,7569.629883,17158194786,1.001703,19145198648,152.539688,6565950868
01/12/2019,15.496336,203268417,7424.29248,18720708479,1.002481,21027847332,151.18573,7102780298
02/12/2019,15.191858,200809249,7321.988281,17082040706,1.001681,19093390526,149.059158,6670561362
03/12/2019,15.309556,219927266,7320.145508,14797485769,1.003135,16691088420,147.956421,6204379850
04/12/2019,15.279978,237605471,7252.034668,21664240918,1.007939,24761899935,146.747742,7865937094
05/12/2019,15.762839,255410908,7448.307617,18816085231,1.010072,21171449599,149.248993,6745910228
06/12/2019,15.711299,236694082,7546.996582,18104466307,1.003428,19022188750,149.194443,6458766441
07/12/2019,15.667086,242693199,7556.237793,15453520564,1.007412,16402700924,148.768158,5911233284
08/12/2019,15.674523,223721643,7564.345215,15409908086,1.006376,16556799286,151.264725,6441727252
09/12/2019,15.448539,209955476,7400.899414,17872021272,1.004253,19283208376,148.225174,6744206747
10/12/2019,14.95887,192615787,7278.119629,18249031195,1.005855,19145357481,146.267044,6859512025
11/12/2019,14.824551,170909631,7217.427246,16350490689,1.011923,19625934979,143.608002,7037180049
12/12/2019,14.818167,165964330,7243.134277,18927080224,1.005837,21128996533,145.604004,7890383413
13/12/2019,14.878744,177476227,7269.68457,17125736940,1.001751,19588662449,144.944748,7264810247
14/12/2019,14.505015,173092733,7124.673828,17137029730,1.006088,19018920700,142.869232,7048066973
15/12/2019,14.490446,167670329,7152.301758,16881129804,1.004616,19575469230,143.11499,7235153411
16/12/2019,13.558786,178952097,6932.480469,20213265950,1.003986,23894286942,133.614029,8992282119
17/12/2019,12.386941,186995962,6640.515137,22363804217,0.993339,28074801122,122.603889,9057166141
18/12/2019,13.53526,234697405,7276.802734,31836522778,1.006128,36156312247,133.092194,11864518321
19/12/2019,13.445779,174965245,7202.844238,25904604416,1.008569,30032554753,129.321136,9564699140
20/12/2019,13.570779,203861105,7218.816406,22633815180,1.005842,27492020303,129.066055,8173594150
21/12/2019,13.380659,192827533,7191.158691,19312552168,1.005758,22141256341,128.130951,7449064703
22/12/2019,13.835881,204111890,7511.588867,23134537956,1.003887,26913344236,132.372513,9121058481
23/12/2019,13.369034,159105887,7355.628418,27831788041,1.012136,31988935316,128.61409,9622497693
24/12/2019,13.444571,177372409,7322.532227,22991622105,1.008587,27906575904,129.063889,7961819689
25/12/2019,13.174839,152718120,7275.155762,21559505149,1.004661,24502862889,126.454636,8418019054
26/12/2019,13.208636,157660620,7238.966797,22787010034,1.003988,27081119738,126.361221,8600871980
27/12/2019,13.36272,164413385,7290.088379,22777360996,1.005803,26617288047,127.214607,8299390176
28/12/2019,13.705417,197525901,7317.990234,21365673026,1.000307,25847515455,128.322708,8069298610
29/12/2019,14.150045,225354585,7422.652832,22445257702,1.00421,26657374932,134.75798,9708776786
30/12/2019,13.947442,187275635,7292.995117,22874131672,1.006175,27104097511,132.633484,9796951716
31/12/2019,13.727642,166278254,7193.599121,21167946112,0.999679,24214120056,129.610855,8936866397
01/01/2020,13.689083,172980718,7200.174316,18565664997,0.999836,21503143454,130.802002,7935230330
02/01/2020,13.027011,156376427,6985.470215,20802083465,1.001565,24212314977,127.410179,8032709256
03/01/2020,13.660452,173683857,7344.884277,28111481032,1.004192,32420287856,134.171707,10476845358
04/01/2020,13.891512,182230374,7410.656738,18444271275,1.007472,21585629320,135.069366,7430904515
05/01/2020,14.111019,202552703,7411.317383,19725074095,1.006197,24090142146,136.276779,7526675353
06/01/2020,14.957808,224800409,7769.219238,23276261598,1.002903,29460474864,144.304153,9093747121
07/01/2020,15.00925,191948560,8163.692383,28767291327,1.001723,32765511976,143.543991,9257954672
08/01/2020,14.602934,183632222,8079.862793,31672559265,1.004253,35175740304,141.258133,9387194957
09/01/2020,14.498314,169699829,7879.071289,24045990466,1.006573,28026673217,138.979202,7697325348
10/01/2020,15.025826,200173072,8166.554199,28714583844,1.001462,34207037022,143.963776,9084816203
11/01/2020,14.946328,201663503,8037.537598,25521165085,1.000091,31049760361,142.927109,9332208590
12/01/2020,15.322083,231150158,8192.494141,22903438381,1.002478,27250055613,145.873932,8528167453
13/01/2020,15.227272,211785744,8144.194336,22482910688,1.003347,26468468000,144.226593,8378529470
14/01/2020,16.626122,299316969,8827.764648,44841784107,1.001821,57687160761,165.955353,16712318373
15/01/2020,17.654812,380806616,8807.010742,40102834650,0.999656,49045902728,166.230682,15173694057
16/01/2020,17.076946,260423404,8723.786133,31313981931,0.999231,40752742739,164.391006,13735193018
17/01/2020,18.135199,347229168,8929.038086,36372139320,1.002879,47263851458,170.779953,14997091826
18/01/2020,17.823919,257317647,8942.808594,32337772627,1.002741,43805026250,175.365677,14929342256
19/01/2020,17.369253,266285621,8706.245117,34217320471,0.998535,42680566067,166.969849,13713374132
20/01/2020,17.325275,245125919,8657.642578,26422375678,1.000688,33079894466,167.120514,11144529787
21/01/2020,18.127666,295922233,8745.894531,24097418512,1.001418,31080893275,169.697159,9789369362
22/01/2020,17.798361,237634401,8680.875977,22600204051,1.000595,29749248330,168.294159,9209827928
23/01/2020,17.021404,221009513,8406.515625,25770680779,0.998409,33631459310,162.928558,10396868698
24/01/2020,17.047409,213341615,8445.43457,24397913026,1.00297,33356108238,163.051178,10657671162
25/01/2020,16.976107,208315919,8367.847656,19647331549,1.002113,26340299495,161.283936,8256956802
26/01/2020,17.438633,248646036,8596.830078,22177678796,1.000504,29121614731,168.077103,9261861590
27/01/2020,17.691341,227584506,8909.819336,28647338393,1.0019,37771545362,170.930893,11004476145
28/01/2020,18.115135,257579475,9358.589844,34398744403,1.00076,44123906993,176.370316,11772875064
29/01/2020,17.912777,221674739,9316.629883,30682598115,1.002296,42323320108,175.050339,10725267311
30/01/2020,18.590408,264686498,9508.993164,32378792851,1.001452,43624728074,184.690475,12604789338
31/01/2020,18.210979,245035922,9350.529297,29432489719,1.000648,40496855325,180.160172,11728616394
01/02/2020,18.218321,238461925,9392.875,25922656496,1.001216,34763069931,183.67395,11569697182
02/02/2020,18.448185,256209045,9344.365234,30835736946,1.000544,40560625161,188.617538,14054425389
03/02/2020,18.462755,227749150,9293.521484,30934096509,0.998913,39849489336,189.865067,12392875241
04/02/2020,18.177366,213533737,9180.962891,29893183716,1.001745,36950713371,189.250595,11714191695
05/02/2020,19.21505,301486499,9613.423828,35222060874,1.002838,46504757742,204.23024,14865434435
06/02/2020,20.595263,394704716,9729.801758,37628823716,0.997216,46549174003,212.339081,16425589683
07/02/2020,22.062258,485529457,9795.943359,34522718159,0.997751,42966951015,222.726059,16673443564
08/02/2020,21.782419,376067881,9865.119141,35172043762,0.999534,44251729422,223.146515,16741203125
09/02/2020,24.308561,523664695,10116.67383,35807884663,1.001473,44977724508,228.578568,15031356241
10/02/2020,25.218315,730144278,9856.611328,39386548075,1.00064,48784184264,223.522705,16210008511
11/02/2020,25.637403,567226060,10208.23633,37648059389,0.998423,46001561028,235.851196,16964695963
12/02/2020,26.466763,492328618,10326.05469,43444303830,1.002559,54829582150,265.406128,24545049386
13/02/2020,25.4401,463998187,10214.37988,49356071373,0.998579,63588479574,268.099243,25801317504
14/02/2020,26.296959,471534694,10312.11621,43338264162,1.000114,54698567058,284.217499,23558253463
15/02/2020,24.149651,454859713,9889.424805,43865054831,0.999128,57250318373,264.728577,23682452994
16/02/2020,23.466389,471225913,9934.433594,43374780305,0.999272,60160518246,259.894714,25152366643
17/02/2020,23.551378,418783808,9690.142578,45998298413,0.998474,63038607545,266.363434,26024080089
18/02/2020,24.058178,392689678,10141.99609,47271023953,1.000759,60616752516,281.94458,26511477187
19/02/2020,22.333511,298250332,9633.386719,46992019710,1.001324,54920030584,259.763977,22679414413
20/02/2020,22.229147,358656850,9608.475586,44925260237,1.002594,55986244963,257.949463,23229828870
21/02/2020,22.184877,396181352,9686.441406,40930547513,1.003138,47618138884,265.600616,20867593292
22/02/2020,21.968481,328794302,9663.181641,35838025154,1.001829,41243330013,262.331726,16906032862
23/02/2020,22.828871,439036993,9924.515625,41185185761,0.998017,47448629411,273.75415,19585998814
24/02/2020,22.044127,357640680,9650.174805,45080496648,0.9988,56599226979,265.216431,22400845640
25/02/2020,20.34247,356163893,9341.705078,42515259129,1.001454,55034243501,247.817596,21878882134
26/02/2020,18.799131,443909390,8820.522461,50420050762,1.002742,68910958735,225.680267,26235617201
27/02/2020,19.122568,406092296,8784.494141,45470195695,0.998413,61401185853,226.753387,25645522790
28/02/2020,18.854837,461435237,8672.455078,44605450443,0.997089,56902235264,226.760498,22563530559
29/02/2020,19.584091,584219366,8599.508789,35792392544,1.006368,44948749121,219.848511,18181296376
01/03/2020,18.963232,380913102,8562.454102,35349164300,1.000498,45828960109,218.970596,18179807469
02/03/2020,19.814064,428747453,8869.669922,42857674409,0.995,67439071909,230.569778,20305587789
03/03/2020,19.63719,355662760,8787.786133,42386715821,1.002497,50681960308,224.47963,19853178572
04/03/2020,19.959188,363898093,8755.246094,34746706368,1.000622,48605279710,224.517975,16567075208
05/03/2020,20.802031,424802925,9078.762695,39698054597,1.002522,49920180590,229.268188,18201291785
06/03/2020,21.288389,449180749,9122.545898,40826885651,0.99843,49389801062,243.525299,19374772256
07/03/2020,20.179567,337204407,8909.954102,36216930370,1.000182,46199415513,237.853088,19431652027
08/03/2020,16.974066,365362955,8108.116211,39973102121,1.009775,54758243672,200.689056,21381823651
09/03/2020,16.570744,417649798,7923.644531,46936995808,0.999048,63879966769,201.986328,23645428606
10/03/2020,16.875654,360300206,7909.729492,42213940994,1.001721,51217843378,200.767242,18344930072
11/03/2020,16.524834,288383091,7911.430176,38682762605,0.998806,47108137900,194.86853,16984790291
12/03/2020,9.600166,444641540,4970.788086,53980357243,1.053585,74550564419,112.347122,22134741655
13/03/2020,10.833057,681143272,5563.707031,74156772075,0.999629,99315334323,133.201813,27864623061
14/03/2020,10.140449,301943026,5200.366211,36154506008,1.001621,48327975513,123.306023,12740784545
15/03/2020,10.436018,336142093,5392.314941,33997889639,1.001987,43945453268,125.214302,12719251813
16/03/2020,9.38605,314940366,5014.47998,45368026430,0.997004,57318450774,110.605873,15984904590
17/03/2020,10.077175,288591005,5225.629395,38622642935,0.976145,46775877399,113.942749,12087490572
18/03/2020,10.119137,264539835,5238.438477,37878801016,0.974248,45836273197,114.84227,11617854009
19/03/2020,12.27964,407534104,6191.192871,51000731797,1.003193,64076531532,136.593857,16396753275
20/03/2020,11.875867,433929425,6198.77832,54442976103,0.997556,72319289643,132.737167,18960388062
21/03/2020,12.057991,386174572,6185.066406,42494390880,1.00095,52643956420,132.81871,13684083308
22/03/2020,11.158228,308670064,5830.254883,40099664740,0.999032,49036623749,123.321152,12497707224
23/03/2020,12.117715,359015601,6416.314941,46491916000,0.996812,57333099378,134.911606,14149877968
24/03/2020,12.40122,333522129,6734.803711,48221910672,1.000473,57714092130,138.761444,14609068673
25/03/2020,12.3243,288895593,6681.062988,44590107888,0.998594,52254209223,136.195892,13433092920
26/03/2020,13.217611,299218749,6716.44043,35319797642,0.998483,42020889460,138.361557,11367261176
27/03/2020,12.523257,263730266,6469.79834,34585598367,1.013318,41534264141,133.937943,11396286629
28/03/2020,12.193113,256061862,6242.193848,34885225901,0.999704,44315404128,130.986496,12162403960
29/03/2020,11.441221,218854042,5922.042969,28373690931,1.001963,35069971228,125.583733,9938133669
30/03/2020,12.286843,305631180,6429.841797,37101651525,1.006534,44148668942,132.904541,11841123306
31/03/2020,12.581606,372566080,6438.644531,32786468812,1.003027,38970696054,133.593567,11065246317
01/04/2020,12.741603,332222983,6606.776367,40346426266,1.004746,47949493852,135.634552,12456564435
02/04/2020,13.066639,398592822,6793.624512,47660646124,1.000717,57261198792,142.029144,15322861686
03/04/2020,13.373008,406426751,6733.387207,38976504903,1.001712,46738928486,142.091309,13184603402
04/04/2020,13.824528,416644565,6867.527344,33185988584,1.004113,39644126975,145.219391,11946658257
05/04/2020,13.734116,398954313,6791.129395,29510409856,1.00285,35625789596,143.546646,11280993591
06/04/2020,15.084521,491814166,7271.78125,46896904615,0.992833,60908262080,169.13588,21636382525
07/04/2020,14.681547,452816635,7176.414551,44243482668,0.998629,59032234493,165.101944,21659346091
08/04/2020,15.056076,434986928,7334.098633,37563249549,0.999124,50475513637,172.641739,17063110836
09/04/2020,15.062604,444821353,7302.089355,34815139178,1.003465,44302706107,170.807144,14901696210
10/04/2020,13.737724,394331907,6865.493164,43622840992,1.000793,56393183976,158.412445,17980944616
11/04/2020,13.804288,364313702,6859.083008,31222085946,0.998116,40060959110,158.216019,13555089447
12/04/2020,14.375111,414752932,6971.091797,35759567632,1.008169,44856466500,161.142426,15123721386
13/04/2020,15.034427,459561236,6845.037598,38619308647,1.000327,50128306911,156.279556,16465282133
14/04/2020,15.525076,515331620,6842.427734,34110434052,0.996806,42246776207,157.59639,14723156630
